Mod:Item:MetaData, Localized Name
immersiveengineering:storage_slab:7, 琥珀金台阶
immersiveengineering:storage_slab:8, 钢台阶
immersiveengineering:stone_decoration:0, 焦炉砖
immersiveengineering:stone_decoration:1, 高炉砖
immersiveengineering:stone_decoration:2, 强化高炉砖
immersiveengineering:stone_decoration:3, 焦煤块
immersiveengineering:stone_decoration:4, 麻凝土
immersiveengineering:stone_decoration:5, 混凝土
immersiveengineering:stone_decoration:6, 混凝土砖
immersiveengineering:stone_decoration:7, 镀铅混凝土
immersiveengineering:stone_decoration:8, 绝缘玻璃
immersiveengineering:stone_decoration:10, 窑砖
immersiveengineering:stone_decoration_slab:0, 焦炉砖台阶
immersiveengineering:stone_decoration_slab:1, 高炉砖台阶
immersiveengineering:stone_decoration_slab:2, 强化高炉砖台阶
immersiveengineering:stone_decoration_slab:4, 麻凝土台阶
immersiveengineering:stone_decoration_slab:5, 混凝土台阶
immersiveengineering:stone_decoration_slab:6, 混凝土砖台阶
immersiveengineering:stone_decoration_slab:7, 镀铅混凝土台阶
immersiveengineering:stone_decoration_slab:10, 窑砖台阶
immersiveengineering:stone_decoration_stairs_hempcrete, 麻凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete, 混凝土楼梯
immersiveengineering:stone_decoration_stairs_concrete_tile, 混凝土砖楼梯
immersiveengineering:stone_decoration_stairs_concrete_leaded, 镀铅混凝土楼梯
immersiveengineering:stone_device:3, 混凝土薄板
immersiveengineering:stone_device:4, 混凝土板
immersiveengineering:stone_device:5, 混凝土块
immersiveengineering:treated_wood:0, 防腐木板
immersiveengineering:treated_wood:1, 防腐木板
immersiveengineering:treated_wood:2, 防腐木板
immersiveengineering:treated_wood_slab:0, 防腐木台阶
immersiveengineering:treated_wood_slab:1, 防腐木台阶
immersiveengineering:treated_wood_slab:2, 防腐木台阶
immersiveengineering:treated_wood_stairs0, 防腐木楼梯
immersiveengineering:treated_wood_stairs1, 防腐木楼梯
immersiveengineering:treated_wood_stairs2, 防腐木楼梯
immersiveengineering:wooden_decoration:0, 防腐木栅栏
immersiveengineering:wooden_decoration:1, 防腐木脚手架
immersiveengineering:wooden_device0:0, 木质储存箱
immersiveengineering:wooden_device0:1, 木桶
immersiveengineering:wooden_device0:2, 工程师装配台
immersiveengineering:wooden_device0:3, 物品路由器
immersiveengineering:wooden_device0:4, 火药桶
immersiveengineering:wooden_device0:5, 强化储存箱
immersiveengineering:wooden_device0:6, 旋转台
immersiveengineering:wooden_device0:7, 流体路由器
immersiveengineering:wooden_device1:0, 水车
immersiveengineering:wooden_device1:1, 风车
immersiveengineering:wooden_device1:3, 木杆
immersiveengineering:wooden_device1:4, 木质壁挂支架
immersiveengineering:hemp, 工业大麻
immersiveengineering:cloth_device:0, 气垫
immersiveengineering:cloth_device:1, 气球
immersiveengineering:cloth_device:2, 带状帘
immersiveengineering:fake_light, tile.immersiveengineering.fake_light.name
immersiveengineering:sheetmetal:0, 铜板方块
immersiveengineering:sheetmetal:1, 铝板方块
immersiveengineering:sheetmetal:2, 铅板方块
immersiveengineering:sheetmetal:3, 银板方块
immersiveengineering:sheetmetal:4, 镍板方块
immersiveengineering:sheetmetal:5, 铀板方块
immersiveengineering:sheetmetal:6, 康铜板方块
immersiveengineering:sheetmetal:7, 琥珀金板方块
immersiveengineering:sheetmetal:8, 钢板方块
immersiveengineering:sheetmetal:9, 铁板方块
immersiveengineering:sheetmetal:10, 金板方块
immersiveengineering:sheetmetal_slab:0, 铜板台阶
immersiveengineering:sheetmetal_slab:1, 铝板台阶
immersiveengineering:sheetmetal_slab:2, 铅板台阶
immersiveengineering:sheetmetal_slab:3, 银板台阶
immersiveengineering:sheetmetal_slab:4, 镍板台阶
immersiveengineering:sheetmetal_slab:5, 铀板台阶
immersiveengineering:sheetmetal_slab:6, 康铜板台阶
immersiveengineering:sheetmetal_slab:7, 琥珀金板台阶
immersiveengineering:sheetmetal_slab:8, 钢板台阶
immersiveengineering:sheetmetal_slab:9, 铁板台阶
immersiveengineering:sheetmetal_slab:10, 金板台阶
immersiveengineering:metal_decoration0:0, 铜线圈
immersiveengineering:metal_decoration0:1, 琥珀金线圈
immersiveengineering:metal_decoration0:2, 高压线圈
immersiveengineering:metal_decoration0:3, 红石工程块
immersiveengineering:metal_decoration0:4, 轻型工程块
immersiveengineering:metal_decoration0:5, 重型工程块
immersiveengineering:metal_decoration0:6, 发电机模块
immersiveengineering:metal_decoration0:7, 散热器模块
immersiveengineering:metal_decoration1:0, 钢栅栏
immersiveengineering:metal_decoration1:1, 钢脚手架
immersiveengineering:metal_decoration1:2, 钢脚手架
immersiveengineering:metal_decoration1:3, 钢脚手架
immersiveengineering:metal_decoration1:4, 铝栅栏
immersiveengineering:metal_decoration1:5, 铝脚手架
immersiveengineering:metal_decoration1:6, 铝脚手架
immersiveengineering:metal_decoration1:7, 铝脚手架
immersiveengineering:metal_decoration2:0, 钢杆
immersiveengineering:metal_decoration2:1, 钢壁挂支架
immersiveengineering:metal_decoration2:2, 铝杆
immersiveengineering:metal_decoration2:3, 铝壁挂支架
immersiveengineering:metal_decoration2:4, 灯
immersiveengineering:metal_decoration2:5, 刀片刺网
immersiveengineering:metal_decoration2:7, 钢结构臂
immersiveengineering:metal_decoration2:8, 铝结构臂
immersiveengineering:metal_decoration1_slab:1, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:2, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:3, 钢脚手架台阶
immersiveengineering:metal_decoration1_slab:5, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:6, 铝脚手架台阶
immersiveengineering:metal_decoration1_slab:7, 铝脚手架台阶
immersiveengineering:steel_scaffolding_stairs0, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs1, 钢脚手架楼梯
immersiveengineering:steel_scaffolding_stairs2, 钢脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs0, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs1, 铝脚手架楼梯
immersiveengineering:aluminum_scaffolding_stairs2, 铝脚手架楼梯
immersiveengineering:metal_ladder:0, 金属梯子
immersiveengineering:metal_ladder:1, 安全梯
immersiveengineering:metal_ladder:2, 安全梯
immersiveengineering:connector:0, 低压接线器
immersiveengineering:connector:1, 低压继电器
immersiveengineering:connector:2, 中压接线器
immersiveengineering:connector:3, 中压继电器
immersiveengineering:connector:4, 高压接线器
immersiveengineering:connector:5, 高压继电器
immersiveengineering:connector:6, 结构性接线器
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉鼓风机
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, 高定向热解石墨粉
immersiveengineering:material:19, 高定向热解石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
immersiveengineering:metal:32, 铅板
immersiveengineering:metal:33, 银板
immersiveengineering:metal:34, 镍板
immersiveengineering:metal:35, 铀板
immersiveengineering:metal:36, 康铜板
immersiveengineering:metal:37, 琥珀金板
immersiveengineering:metal:38, 钢板
immersiveengineering:metal:39, 铁板
immersiveengineering:metal:40, 金板
immersiveengineering:tool:0, 工程师锤
immersiveengineering:tool:1, 工程师剪线钳
immersiveengineering:tool:2, 工程师电表
immersiveengineering:tool:3, 工程师手册
immersiveengineering:pickaxe_steel, 钢镐
immersiveengineering:shovel_steel, 钢锹
immersiveengineering:axe_steel, 钢斧
immersiveengineering:hoe_steel, Steel Hoe
immersiveengineering:sword_steel, 钢剑
immersiveengineering:toolbox, 工程师工具箱
immersiveengineering:wirecoil:0, 低压线圈
immersiveengineering:wirecoil:1, 中压线圈
immersiveengineering:wirecoil:2, 高压线圈
immersiveengineering:wirecoil:3, 麻绳线圈
immersiveengineering:wirecoil:4, 钢线圈
immersiveengineering:wirecoil:5, 红石线圈
immersiveengineering:wirecoil:6, 绝缘低压线圈
immersiveengineering:wirecoil:7, 绝缘中压线圈
immersiveengineering:seed:0, 工业大麻种子
immersiveengineering:drill:0, 采矿机械钻
immersiveengineering:drillhead:0, 钢质钻头
immersiveengineering:drillhead:1, 铁质钻头
immersiveengineering:jerrycan, 油罐
immersiveengineering:mold:0, 金属冲压模具：板材
immersiveengineering:mold:1, 金属冲压模具：齿轮
immersiveengineering:mold:2, 金属冲压模具：金属棒
immersiveengineering:mold:3, 金属冲压模具：弹壳
immersiveengineering:mold:4, 金属冲压模具：线缆
immersiveengineering:mold:5, 金属冲压模具：2x2压缩包
immersiveengineering:mold:6, 金属冲压模具：3x3压缩包
immersiveengineering:mold:7, 金属冲压模具：解压包
immersiveengineering:blueprint, 工程师蓝图
immersiveengineering:revolver, 左轮手枪
immersiveengineering:speedloader, 左轮快速装弹器
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
immersiveengineering:bullet:2, 药剂弹头
immersiveengineering:bullet:2, 信号弹
immersiveengineering:bullet:2, 叶绿弹
immersiveengineering:bullet:2, 结晶意志弹
immersiveengineering:bullet:2, 狼群弹
immersiveengineering:chemthrower, 化学喷射器
immersiveengineering:railgun, 磁轨炮
immersiveengineering:skyhook, 工程师天钩
immersiveengineering:toolupgrade:0, 压缩空气罐
immersiveengineering:toolupgrade:1, 高级润滑系统
immersiveengineering:toolupgrade:2, 附加螺旋钻
immersiveengineering:toolupgrade:3, 大型燃料缸
immersiveengineering:toolupgrade:4, 刺刀
immersiveengineering:toolupgrade:5, 扩充弹夹
immersiveengineering:toolupgrade:6, 加强电子管
immersiveengineering:toolupgrade:7, 聚焦喷嘴
immersiveengineering:toolupgrade:8, 瞄准镜
immersiveengineering:toolupgrade:9, 附加电容
immersiveengineering:toolupgrade:10, 闪光灯
immersiveengineering:toolupgrade:11, 震击发生器
immersiveengineering:toolupgrade:12, 磁力手套
immersiveengineering:toolupgrade:13, 化学液体罐
immersiveengineering:shader, 皮肤
immersiveengineering:shader_bag, 皮肤奖励袋
immersiveengineering:earmuffs, 隔音耳罩
immersiveengineering:coresample, 岩芯样本
immersiveengineering:graphite_electrode, 石墨电极
immersiveengineering:faraday_suit_feet, 法拉第靴子
immersiveengineering:faraday_suit_legs, 法拉第护腿
immersiveengineering:faraday_suit_chest, 法拉第胸甲
immersiveengineering:faraday_suit_head, 法拉第头盔
immersiveengineering:fluorescent_tube, 荧光管
immersiveengineering:powerpack, 电容背包
immersiveengineering:shield, 重型盾牌
immersiveengineering:maintenance_kit, 维护工具包
immersiveengineering:steel_armor_feet, 钢靴子
immersiveengineering:steel_armor_legs, 钢护腿
immersiveengineering:steel_armor_chest, 钢胸甲
immersiveengineering:steel_armor_head, 钢头盔
base:wrench, 扳手
betterbuilderswands:wandstone, 石质手杖
betterbuilderswands:wandiron, 铁质手杖
betterbuilderswands:wanddiamond, 钻石手杖
betterbuilderswands:wandunbreakable, 不毁手杖
botania_tweaks:compressed_tiny_potato_1, 微型土豆
botania_tweaks:compressed_tiny_potato_2, 小型土豆
botania_tweaks:compressed_tiny_potato_3, 中型土豆
botania_tweaks:compressed_tiny_potato_4, 巨型土豆
botania_tweaks:compressed_tiny_potato_5, 超级巨大土豆
botania_tweaks:compressed_tiny_potato_6, 更加超级巨大土豆
botania_tweaks:compressed_tiny_potato_7, 非常超级巨大土豆
botania_tweaks:compressed_tiny_potato_8, 极限超级巨大土豆
botania_tweaks:potted_tiny_potato, 小 土-豆（花盆pot-日均产量tato？）
botania_tweaks:dire_crafty_crate, 极限机巧箱
embers:block_caminite_brick_slab, 方镁矾台阶
embers:ashen_stone_slab, 灰石台阶
embers:ashen_brick_slab, 灰石砖台阶
embers:ashen_tile_slab, 灰石瓷砖台阶
embers:ingot_copper, 铜锭
embers:ingot_lead, 铅锭
embers:ingot_silver, 银锭
embers:ingot_dawnstone, 黎明石锭
embers:nugget_copper, 铜粒
embers:nugget_lead, 铅粒
embers:nugget_silver, 银Nugget
embers:nugget_dawnstone, 黎明石粒
embers:plate_copper, 铜板
embers:plate_lead, 铅板
embers:plate_silver, 银板
embers:plate_dawnstone, 黎明石板
embers:plate_iron, 铁板
embers:plate_gold, 金板
embers:brick_caminite, 方镁矾砖
embers:blend_caminite, 方镁矾混合物
embers:plate_caminite, 方镁矾板
embers:plate_caminite_raw, 生方镁矾板
embers:tinker_hammer, 铁匠锤
embers:stamp_bar, 锭模具
embers:stamp_flat, 平模具
embers:stamp_plate, 板模具
embers:stamp_gear, 齿轮模具
embers:stamp_bar_raw, 未烧制的锭模具
embers:stamp_flat_raw, 未烧制的平模具
embers:stamp_plate_raw, 未烧制的板模具
embers:stamp_gear_raw, 未烧制的齿轮模具
embers:ember_detector, 大气能量测量表
embers:dust_ember, 灰烬沙砾
embers:shard_ember, 灰烬晶体碎片
embers:crystal_ember, 灰烬晶体
embers:pickaxe_copper, 铜镐
embers:axe_copper, 铜斧
embers:shovel_copper, 铜锹
embers:hoe_copper, 铜锄
embers:sword_copper, 铜剑
embers:pickaxe_silver, 银镐
embers:axe_silver, 银斧
embers:shovel_silver, 银锹
embers:hoe_silver, 银锄
embers:sword_silver, 银剑
embers:pickaxe_lead, 铅镐
embers:axe_lead, 铅斧
embers:shovel_lead, 铅锹
embers:hoe_lead, 铅锄
embers:sword_lead, 铅剑
embers:pickaxe_dawnstone, 黎明石镐
embers:axe_dawnstone, 黎明石斧
embers:shovel_dawnstone, 黎明石锹
embers:hoe_dawnstone, 黎明石锄
embers:sword_dawnstone, 黎明石剑
embers:ember_jar:0, 地幔小型能量罐
embers:ember_jar:0, 地幔小型能量罐
embers:ember_cartridge:0, 地幔大型能量筒
embers:ember_cartridge:0, 地幔大型能量筒
embers:ignition_cannon, 灼热射线枪
embers:staff_ember, 焚毁之杖
embers:axe_clockwork, 发条战斧
embers:pickaxe_clockwork, 发条镐
embers:grandhammer, 灰烬大锤
embers:dust_ash, 灰烬
embers:aspectus_iron, 铁之元素象征
embers:aspectus_copper, 铜之元素象征
embers:aspectus_lead, 铅之元素象征
embers:aspectus_silver, 银之元素象征
embers:aspectus_dawnstone, 黎明石之元素象征
embers:alchemic_waste, 炼金失败物
embers:ashen_cloak_head, 灰烬护目镜
embers:ashen_cloak_chest, 灰烬斗篷
embers:ashen_cloak_legs, 灰烬绑腿
embers:ashen_cloak_boots, 灰烬长筒靴
embers:inflictor_gem, 惩罚者宝石
embers:glimmer_shard, 微光水晶
embers:glimmer_lamp, 微光水晶灯
embers:ashen_cloth, 灰烬布匹
embers:archaic_brick, 古代砖块
embers:ancient_motive_core, 太古动力核心
embers:isolated_materia, 万用修复要素
embers:tyrfing, 提尔锋
embers:adhesive, 胶粘剂
embers:ember_cluster, 灰烬水晶簇
embers:wildfire_core, 野火核心
embers:codex, 古代法典
embers:superheater, 热炙器
embers:jet_augment, 煤渣喷气机
embers:blasting_core, 爆破核心
embers:caster_orb, 法师法球
embers:resonating_bell, 共鸣之铃
embers:flame_barrier, 烈焰屏障
embers:eldritch_insignia, 恐怖徽章
embers:intelligent_apparatus, 智械机关
embers:archaic_circuit, 太古电路
embers:dust_metallurgic, 冶金粉尘
embers:diffraction_barrel, 散射枪管
embers:focal_lens, 聚焦镜片
embers:tinker_lens, 工匠单片眼镜
embers:anti_tinker_lens, 烟熏的工匠单片眼镜
embers:shifting_scales, 蠕动鳞片
embers:winding_gears, 发条齿轮
embers:spark_plug, 火花塞
embers:golems_eye, 太古之眼
embers:ingot_aluminum, 再生铝锭
embers:plate_aluminum, 铝板
embers:nugget_aluminum, 铝粒
embers:pickaxe_aluminum, 铝镐
embers:axe_aluminum, 铝斧
embers:shovel_aluminum, 铝锹
